,Mc,q,cosinc,e0,D,f0,phi_coal,lam,beta,psi,logP,logL,it
0,7.005653254345344,3.6436070755147294,0.7831638502048909,0.0068479358836033444,108598750.52229548,0.02802399874014913,3.673857834348616,1.8213035243130595,-0.8167700762454302,2.8938445583422134,-8.279323037439767,57.582801743659694,22257
1,7.005672784744211,4.163512763522487,0.968548636902625,0.005207798642165379,74121059.89045404,0.028022691115365827,1.9653566941407032,2.280583745296169,-0.269008747841709,0.06466044281773553,-8.279323037439767,58.53443081178023,22726
2,7.0074818576487585,1.8529898913523613,0.9935224126498513,0.0013385134414631338,182912681.94720882,0.0280236837655183,3.2348392337853844,1.7477794427656954,-0.5503018983925807,0.3962913070965064,-8.279323037439767,58.719383498437146,19186
3,7.005352418106468,4.395993583769525,0.27608760850631675,0.008890596841093487,46348336.6216116,0.028023031312272177,2.8916679977897553,2.19608457365264,-0.41886393013727113,0.23991505679884617,-8.279323037439767,58.864189386834866,22008
4,7.001826388421684,4.778186980098225,0.8728797088049326,0.0008195691838605249,55109179.95652293,0.028023418187155966,0.9678528525230332,2.242857548397978,-0.6486031562708262,1.2790465149264159,-8.279323037439767,59.3577193966866,22468
5,6.996651200394555,3.178698605806273,0.6484934227150363,0.004711310693618023,21338898.481112525,0.028023854403409473,0.6361101269825573,2.100140479819047,-0.7246577225177299,1.056470250061673,-8.279323037439767,59.71836237010691,22871
6,7.006727972366246,1.9585496173909345,0.8202967191541877,0.006262000909633883,147587690.4503478,0.0280241710437399,1.687757167592825,1.5236602671372483,-0.652321395582355,0.04718921425508582,-8.279323037439767,59.72614474864231,20524
7,7.002699669592516,4.647079298294884,0.553004484016177,0.001097534650475942,97258524.08546838,0.028024167509048886,1.5036074264133688,1.7225329242717502,-0.7808928649719997,1.414185320021691,-8.279323037439767,59.78339897973155,23302
8,7.008517424030541,2.6997956926264695,0.7156612832585101,0.002233268512269433,192611630.74294156,0.028023642985773357,4.543158950625845,1.7604385809206196,-0.6310978539844423,0.8552832243841901,-8.279323037439767,59.84998729446306,21296
9,7.005900014823087,1.579968828310746,0.6808227250566904,0.0009325671156243534,113962858.16105425,0.028023845284703145,3.817385872474228,1.891433187535109,-0.5875263105824229,0.3594939010684375,-8.279323037439767,59.98905032470589,21232
10,7.006966965448036,4.111330896195313,0.3436607738269449,0.002531197410156159,148100561.10805333,0.028023707242101445,4.261666921899509,1.8493895846705863,-0.8478579079948418,0.08229181426308041,-8.279323037439767,60.0795401719001,22945
11,7.005592779294517,3.4303409699198695,0.2781849286290221,0.008841640756884862,29382997.325701356,0.028023673247550143,6.1847062664020065,1.8826674056859587,-0.8406049844835715,2.689393134277361,-8.279323037439767,60.11465054346429,18607
12,6.998293296335304,4.979496553867127,0.737512694606229,0.008023927896148763,75968977.1139969,0.028023479999074764,2.831223438522484,2.1659636565378477,-0.5094292578530919,1.2477228199157913,-8.279323037439767,60.243972371006,22790
13,7.006910824499829,2.964846191376585,0.9547232971834143,0.004298308755194393,73753974.42608723,0.02802394801044751,0.6458560334288452,1.6693190078615356,-0.7417405898308894,1.2739331432141812,-8.279323037439767,60.24674059218344,23964
14,7.0076584007282285,3.9244783185295704,0.76049361295214,0.004019629559675214,62995508.065225944,0.02802380516810285,0.39021992643299397,1.7856589384471393,-0.7527448850265593,0.6179932786395492,-8.279323037439767,60.29510249580653,22150
15,7.005999712444948,2.5154051297977347,0.2718980252014051,0.0018244585235595205,63273789.93472384,0.028023547174923856,3.0823368493604915,1.9978877016334118,-0.5226288898144191,1.1641610383014638,-8.279323037439767,60.47998469638507,21775
16,7.0056931589391525,2.9134723321350893,0.8400601747818482,6.504412111454135e-05,10523477.800026879,0.028023750352790484,5.942637649158691,1.9926399822035954,-0.6652980611300832,0.2796959126624319,-8.279323037439767,60.60978082538075,17617
17,6.998636933606815,1.843638078645792,0.8003964644622804,0.0027651480747371408,104472773.81023814,0.028023637134543134,5.850978311936786,2.147522031724829,-0.6890064966114823,2.0327889796287915,-8.279323037439767,60.65686886680148,16004
18,7.00577454832165,2.2387939079389647,0.3433679174566715,0.009340962436259492,137605524.31309232,0.028023425361459766,5.0204972471567295,1.9992941292599646,-0.7573565096605367,0.8999312132815271,-8.279323037439767,60.69069564637349,23606
19,7.003923369919955,2.4869280622105885,0.6307478946010703,0.00021754747103067823,151906641.14386004,0.028023038143530063,4.24590344263023,2.2836516470093717,-0.45331159219019673,1.5865676319399298,-8.279323037439767,60.70016468008526,21976
20,7.003510603636465,4.763598668701343,0.9997123231226558,0.003336086988894097,7050836.942603484,0.02802304519194257,2.3826915809878546,2.263057879507486,-0.31741490775300746,2.457441486856975,-8.279323037439767,60.73093711167767,21408
21,7.007121842432216,3.5035775593272565,0.5851639459753857,0.002293462948110945,63488378.130298376,0.028023725305118877,4.121504302468527,1.9728978618952044,-0.7724167853961457,2.652432494660165,-8.279323037439767,60.78729329958105,23194
22,7.006307817957461,4.586995833630828,0.36126383680144697,0.003964236744655271,179863521.14224,0.02802358643782992,4.380547769430993,1.953778541134771,-0.7913337560111479,2.5074508607244983,-8.279323037439767,60.82099040078426,24134
23,7.005026577974148,1.312080260129028,0.7659197277424823,0.006632057081188754,183907533.96555883,0.028023488403534594,2.7719912007464687,1.9304278200666447,-0.45467605593274496,0.12869876506503664,-8.279323037439767,60.884687747894986,23436
24,7.007999634474523,1.2387359660996549,0.8798242583579443,0.00555972377562974,40640692.37651779,0.028023117495689993,4.15324243647494,2.0640891072726744,-0.45774211741112847,3.1223195598920235,-8.279323037439767,60.99352987915063,23544
25,7.007948570256555,3.090874576172511,0.6029741679944204,0.0036267164061607295,113869266.43550314,0.02802283764525798,0.911137356037321,2.1583016685943064,-0.34566833889498394,2.9853449822279945,-8.279323037439767,61.074267714821666,24475
26,7.007899086322542,2.2847835471666476,0.7371680228589448,0.00410180034997775,27796121.94683312,0.028023665520148257,3.7948270005247413,1.765131935581533,-0.6120679184523824,1.3481148684451747,-8.279323037439767,61.28374323853254,24484
27,7.005461886104214,3.5822559678510753,0.7806161878802393,0.009274493577176931,164004487.12216687,0.028023298487325873,4.283656184609009,2.0607275128178624,-0.33714045498557266,2.1391182194505927,-8.279323037439767,61.28818176432433,24369
28,7.006454195461477,4.6743416638270165,0.43873827829651896,0.00582826280768402,63081896.13442311,0.028023737468655333,3.440714143570454,1.74385596717568,-0.6618215781043834,0.7034352513082045,-8.279323037439767,61.29221195044416,18175
29,7.0020633783293205,2.0572964997331225,0.13931792390980713,0.005365341470524273,28198096.3394638,0.028023121752461303,2.963377223542248,2.2767402616970136,-0.43976794931258406,2.5027535729056343,-8.279323037439767,61.343519095320715,22596
30,7.004114558869662,2.21395952691136,0.7973113028421746,0.009934140314150176,179636741.5930264,0.028023961067741642,5.57339792029488,1.6976252434821428,-0.7649547245924178,0.2638942138514426,-8.279323037439767,61.350192773172594,23418
31,7.005110782884645,4.180549268180966,0.37681994848249667,0.008024590395429935,157487809.91689563,0.028023028654590096,2.5814964565543943,2.229756175109881,-0.292829491961666,0.06407896913216282,-8.279323037439767,61.36897955296283,24627
32,7.006086604230874,1.6478887685699526,0.9223253602306551,0.00044549341629757013,172409516.1474327,0.02802363272289603,0.5751469580808015,1.8777887260319257,-0.7554374022531296,0.27318651576910624,-8.279323037439767,61.39761870788752,22172
33,7.007124927144663,3.4262594594322966,0.5144281986821115,0.003847483623486979,101193548.49858437,0.028022632606580198,6.236795606373263,2.3013869794444153,-0.42909433546152925,1.6150849912005234,-8.279323037439767,61.43124502175296,23094
34,7.001362913652452,1.0062014324732744,0.8199771952895284,0.009482704513560652,144651239.17758217,0.028022973838058983,3.5213086774021356,2.285803416367188,-0.3546644982056475,0.7325356740916378,-8.279323037439767,61.43828673964545,23188
35,7.005765355281216,1.9646129787956188,0.7267930768038239,0.009411461939331362,174125097.70731634,0.02802376584145487,6.275246081133661,1.7436354367146227,-0.697120949326535,0.17112637308006629,-8.279323037439767,61.49273477938157,24080
36,7.004862145240576,2.3479008859636874,0.3008853176945484,0.009080628023757595,13612428.763120085,0.02802321428042299,4.758917520573472,2.0155671373659567,-0.46475135571470877,0.047830778026273224,-8.279323037439767,61.56965317160141,21667
37,6.998331985027419,2.553791600850742,0.2569320130486602,0.00015520837053345244,98705142.68270303,0.028023704715733917,4.8212329571991965,2.1575798726135935,-0.5835178217570645,2.633435725112264,-8.279323037439767,61.63660732320333,22837
38,7.007400322564102,4.243547903989921,0.2871494951835609,0.0018590947639469078,114201284.89484331,0.02802331103265758,1.4056003393139334,1.9773071815467562,-0.4817581196820958,0.7350295164506726,-8.279323037439767,61.67169179800861,24109
39,7.007955810199752,2.1567907440897507,0.47397109900002543,0.00025456935871685793,105415533.02040567,0.02802290041404917,1.7351212324656806,2.095883299720156,-0.2940319960942167,0.37091340685838925,-8.279323037439767,61.675253286621555,19515
40,7.007668544805963,4.79033724254681,0.37499234140221493,0.0038380604775524276,162660125.99695885,0.028022731254871692,3.201315631051778,2.292656874710354,-0.5002501374078869,2.2934483401429686,-8.279323037439767,61.711595751475045,22286
41,7.008171230775208,4.752516504219947,0.6944277762433829,0.006501079062870752,104863265.57351413,0.02802305590975195,1.1836654221781588,2.020468845810996,-0.4129286726270914,2.668844633778275,-8.279323037439767,61.727619794800546,24729
42,7.002111755531615,3.719345868750235,0.8635676382357538,0.002944184546387104,65475833.3438153,0.02802327036201099,2.3541219752811866,2.2856016637664482,-0.4064933923428382,1.9685472077793185,-8.279323037439767,61.809388990607175,24157
43,7.006403684050301,2.963284511023486,0.2290780240485374,0.006044563852580385,190303227.9866725,0.028023399509842395,4.78927909602818,1.9603351791368187,-0.6342465896174321,0.9993849733857876,-8.279323037439767,61.85247459342971,24959
44,7.0034548647102755,3.052719173947584,0.6096290105448103,0.0011910085110876868,197747552.9834899,0.028023108371088512,1.5838819382166571,2.261384703088936,-0.49614157741436515,2.718462760010546,-8.279323037439767,61.86511531165587,17581
45,7.007582943478716,3.086302275365475,0.6103011599555912,0.004505035933296731,52912154.81356658,0.028023239808205112,0.10817598044279642,1.9785228231002245,-0.33946256148587417,2.126668926747378,-8.279323037439767,61.955633006011794,24466
46,7.005696172643396,4.272803919551916,0.423977174035316,0.007600983007685051,100639283.32052198,0.02802274891761415,2.427136570893351,2.2611775687610427,-0.4275209152446382,2.361626595875343,-8.279323037439767,62.062124627135915,24146
47,7.006081514769611,3.3525742515257897,0.3074964911992164,0.0034707367742089815,137991128.02647167,0.02802378586223835,6.177314810631364,1.8972452154036892,-0.7327473858487277,2.131464883730442,-8.279323037439767,62.072239987853344,23782
48,7.008323457956103,1.8602575991296897,0.6721186690808403,0.001184723140398778,155135840.82933512,0.02802338187010219,3.717888448431332,1.99560604058084,-0.5906367057590878,0.4026298586956736,-8.279323037439767,62.085312287258574,24837
49,6.998436950772915,2.8653583597193566,0.48247198968239347,0.00453726477546073,171282595.92404267,0.028023610711556943,5.144224365236317,2.2011517448887563,-0.6242303651696297,0.8908040208023049,-8.279323037439767,62.14076564857641,24068
50,7.004659836008825,4.405695997278428,0.8055026058565036,0.008371736577183033,11463376.952798605,0.028023708096834406,5.302093865209123,1.88111184633547,-0.5552037867808312,2.312268257295039,-8.279323037439767,62.14370258138563,16429
51,7.007130676915763,4.15632864581816,0.6887615815401508,0.0005534130803647079,120630527.88821828,0.028023122353433214,4.779108642253535,2.130526549722757,-0.42834730824461514,1.8857733596313255,-8.279323037439767,62.14951166974451,25222
52,7.007538539614144,1.808359908811577,0.5663386651849835,0.00111796632212364,17357711.819266498,0.028022779554099726,0.43894948704753123,2.20185759495527,-0.35263018466373697,0.2895639933677896,-8.279323037439767,62.16030773344248,25162
53,7.00278320773175,3.408786618606073,0.8657025176644881,0.0027207131728212938,116693340.40129657,0.02802321274480838,3.656091730519279,2.2748890575425182,-0.44581443375406443,2.844028460462532,-8.279323037439767,62.20975423659634,20947
54,7.006796806718901,2.4892690643989366,0.8060489727357494,0.005266971104846673,193560194.42164814,0.028023411390271525,1.4327161335637402,1.8920867764323226,-0.4835363797293251,1.996348756725451,-8.279323037439767,62.21851586645019,24262
55,7.00499809350665,1.6472747345344017,0.8409280977917148,0.006634050570358777,60233740.4526606,0.028023718602805274,4.630551820554105,2.0151524280473625,-0.7155743196499516,0.8600001323645835,-8.279323037439767,62.35117646293393,24161
56,7.0041939105967606,4.767244462119924,0.5997160984856442,0.0012426482458581566,60675078.179894716,0.028022969963011925,0.7679381026874674,2.2918693520018327,-0.3907126351462437,0.9837736698971082,-8.279323037439767,62.403863482237426,24156
57,7.006702712348324,4.3587576704351365,0.6712535575394355,0.0020635339519869734,107398690.04260205,0.02802296549674782,5.965561338494812,2.274855547022875,-0.4272911125204356,0.10640509333437986,-8.279323037439767,62.411940288006946,24892
58,7.007245499210431,4.344177534039755,0.5119396896372344,0.007889929030293112,143977883.66882232,0.028023182698690682,5.489089412372081,1.981854389185397,-0.6722208399702807,0.2653034048391869,-8.279323037439767,62.4317703202274,25273
59,7.006704083609995,2.91506849226477,0.9326811358284355,0.002911883123946316,145054825.68469173,0.028023053598410383,2.2776894218336117,2.1310724853121488,-0.35285406437026884,2.300419503299553,-8.279323037439767,62.4604242485319,23515
60,7.0054613576136,1.4759658197106875,0.7176642862867102,0.007175415379667176,191900913.66334814,0.02802372461555323,5.932677333934848,1.8956240420066166,-0.5720099686573319,2.492522890377206,-8.279323037439767,62.54721781912265,24307
61,7.005715097269693,4.052271263770594,0.289740671566821,0.006198129773775441,53470095.94353648,0.028023776054889826,4.521452864880233,1.904892133728934,-0.6627057957247443,1.0030468421847587,-8.279323037439767,62.58869348249094,24645
62,7.0024562924222575,1.2158182423662278,0.5558118154235057,0.0006655555492670528,66752487.035227396,0.02802316385698763,5.259057168449889,2.270406654387911,-0.4143326290913903,1.393776641683333,-8.279323037439767,62.651912824412214,23840
63,7.006671173539568,1.6379592612984093,0.438524800051851,0.0014742316758032366,136108657.8794908,0.028023291319306445,5.424409740070361,2.07166817398208,-0.26296600039165213,1.9211816841681606,-8.279323037439767,62.6749593444775,23624
64,7.007611119904811,1.383046455965312,0.7310548413886501,0.0057083323640161375,76588106.69091561,0.028022914591731375,0.5935849087691589,2.0816785909819893,-0.3582548334924691,2.0448458155576232,-8.279323037439767,62.68543478220161,22990
65,7.007347189148254,2.0597934504057163,0.4652040031956116,0.0014815813280128123,198148995.20651466,0.028023196755352444,5.9832150796192485,2.0877774414590333,-0.5103076310824898,2.972290929900502,-8.279323037439767,62.698856325489025,22476
66,7.0079496001780575,2.250329883088167,0.8989063875294137,0.005781465214409085,11056681.853589743,0.02802318576014987,2.063927973640855,1.9821975940558378,-0.6372007948835664,0.7592581240549767,-8.279323037439767,62.72683979495743,22194
67,7.001474424792317,1.9721980624160755,0.21469970560779372,0.0016530154510548843,155210785.34707108,0.028023279693697244,3.3730390725564003,2.247105856969977,-0.5606505395213719,2.2983793725427173,-8.279323037439767,62.732304976973424,22179
68,7.006577955115031,4.88983441908673,0.8648235027488458,0.008379102713778418,129985993.09753838,0.02802359392268626,2.8691480666754754,1.7855962079817285,-0.774863765078463,1.068987219445356,-8.279323037439767,62.740946346376845,19788
69,7.0014679285908645,1.9770679039285268,0.5152183602709489,0.0026383827990795485,168219225.74253502,0.028023300614036937,4.5835387096920055,2.2029965088648487,-0.5267797334236547,1.0980011172626718,-8.279323037439767,62.74176184453001,22960
70,7.006233183277824,4.10145804400426,0.5103487096050913,0.007634161841276105,100177394.1368311,0.02802289051974245,4.025832752069082,2.2259601678044483,-0.3710894958719314,2.315981993527658,-8.279323037439767,62.771920749210366,23975
71,7.005444798860574,1.6338871352707849,0.3619881949522511,0.00965079997607325,32507981.500093624,0.028023755482536546,5.581447354642346,1.762610928163379,-0.7047291305553921,3.0069138796083887,-8.279323037439767,62.789622523576455,24862
72,7.000032484119268,3.6698753730970517,0.49889081859489764,0.008587672126593952,55985833.45809355,0.028023246544403784,5.166160885124573,2.2877510069146014,-0.4086312243023935,0.7029607000276116,-8.279323037439767,62.825063373598425,25356
73,7.006487436085373,1.7421266585761326,0.6812451123483652,0.007485710876005701,60691035.72219349,0.028023712004041884,2.9824813521332203,1.7271327878255667,-0.6385062897675147,1.9937166434340345,-8.279323037439767,62.837497892132276,23912
74,7.00574204196873,1.070215655770693,0.657009248444211,0.006849720278596208,60350048.49310224,0.02802278415997741,4.432528635310945,2.229654449209989,-0.35443338862457563,0.5768121883884373,-8.279323037439767,62.8466230966495,25685
75,7.002044351920497,3.958368906640198,0.5215643591689263,0.007219766779404347,59232422.538145304,0.028023167326381382,3.7557528043945347,2.266412586318884,-0.5038619133409543,0.7627494887158698,-8.279323037439767,62.850607148096614,19007
76,7.007202054759797,4.907969740794698,0.5340870323434419,0.00743298497941223,137710429.38430315,0.028023375913349344,3.858428051596385,1.8866809198946568,-0.7297601008559971,2.3671602976692783,-8.279323037439767,62.866617017861905,25352
77,7.006827508373866,3.484227097278739,0.9539366647434826,0.0069524627384062,183859773.34872144,0.02802348037145234,0.6412682788675226,1.8155106982303444,-0.6948842922953664,2.7041816082215178,-8.279323037439767,62.87693241367566,21361
78,7.007102240552896,3.7539914219526658,0.9751695086933807,0.0034716864407193034,175561967.40401524,0.028023258371372806,5.534119354526438,2.058664044101481,-0.5947424443354221,2.927667943988766,-8.279323037439767,62.89448529002411,23933
79,7.004568375847085,2.4099490387733753,0.464798213300964,0.0062843631397041435,48913242.748716876,0.02802301927993225,2.261848620219175,2.2968464116017633,-0.33966718762051384,2.600586344456402,-8.279323037439767,62.91212120100005,24982
80,7.005538925320399,4.467304227169546,0.625924001184172,0.006618941296595239,77105916.7693024,0.028023828371069762,0.6718762011879469,1.8553490928835616,-0.8297654963434662,2.3713517185390938,-8.279323037439767,62.91597079910079,24215
81,7.00274109855677,1.9172103254989272,0.3820634703232456,0.0027077699364684146,56575072.752742305,0.028023087707652633,4.5578497835634435,2.2626161145535764,-0.55625045836721,2.331700992615001,-8.279323037439767,62.91842108238861,25410
82,7.002829296528053,2.7720202505687443,0.9184538398627032,0.0014214245203019796,11637301.33976923,0.02802312425790974,0.6119098995095116,2.244654868430134,-0.47397696059193495,1.5431349765373334,-8.279323037439767,62.92756338583112,24663
83,7.005865455863422,3.1894830550924245,0.7406947818414691,0.007997384275065815,153259659.28180888,0.02802328330423466,1.9223448918595243,1.9398708496291965,-0.5666250470126023,2.6727399945542207,-8.279323037439767,62.94119935371813,20044
84,7.004057267586271,2.892320205898072,0.7481262908396616,0.00874845434313839,62589547.25732381,0.02802385443213041,0.03177564982339742,1.812601206288468,-0.7439176726307104,2.8390729380108217,-8.279323037439767,62.95270038036409,23822
85,7.006842931864531,3.642289672420538,0.8542530588123041,0.008971679604130813,32037819.668450087,0.02802300976002928,4.940956213226471,2.021877804218977,-0.3708646792206474,0.15416483905711975,-8.279323037439767,62.953578620483995,23565
86,7.007450677921356,2.864151875994351,0.5414701712347597,0.0002658812719005272,19713342.92383261,0.028023452406641534,3.4105044374502547,1.9639900135728894,-0.4291060175990115,1.8800134574790592,-8.279323037439767,62.99358133127033,25168
87,7.005917035528044,4.287857585889723,0.5185157649784007,0.005832713701071055,107834367.14503151,0.02802384473363313,3.989986532800078,1.750915130184585,-0.7078325636151579,1.0939305320950927,-8.279323037439767,62.997982318734344,19148
88,7.007221976661789,3.751996026497623,0.8326962750486018,0.0018374396287195375,7332313.345184267,0.0280234897144307,3.5154029190588596,1.8980814031192126,-0.48312568779599263,0.20328913542102334,-8.279323037439767,63.005561900763354,25791
89,7.003787708147122,3.4059527974244426,0.5211254568377697,0.009295801163872287,118755785.84260751,0.028023682825637553,4.303446013448063,1.9396508657672153,-0.5525523544886886,0.01009368330769611,-8.279323037439767,63.01028543407982,24940
90,7.007672303880931,4.1685637292245445,0.918912696505386,0.0027137023640060177,157287492.59078354,0.028023455819065828,4.796578603044047,2.026917363799361,-0.7471164589283893,2.922590165903827,-8.279323037439767,63.02797539500492,23752
91,7.00703700708525,1.165077005100069,0.5804736259797507,0.005427388342359082,23045607.075897366,0.02802310350275151,4.602220186225059,2.0542431865123563,-0.5204374936120082,0.7086290186050469,-8.279323037439767,63.03719052819853,24113
92,7.006340097404379,4.364696439740587,0.3784681778735895,0.008445552543510274,51878215.24598338,0.028023582569660664,4.241280117733878,1.8490513690610773,-0.7755986867235264,0.8399845628145466,-8.279323037439767,63.03970453040488,21885
93,7.008448980436963,3.7339340881839673,0.7995545933603181,0.0020444719879447364,191896255.54162556,0.028022918308832932,2.7829307754941923,2.13251189492925,-0.2747688130861793,2.398987607997996,-8.279323037439767,63.061790292197685,25686
94,7.001331244771159,3.381572045172926,0.87128188266266,0.002707439698198969,97043429.09743218,0.02802330690064762,2.093280583057575,2.26269537951324,-0.4684795076542329,0.7960872407661465,-8.279323037439767,63.11567708560273,24211
95,7.005097794700417,1.8140016494922795,0.7077333193508343,0.007256698046369005,131349016.21965776,0.02802344065515178,1.1762571666491937,2.052200388578145,-0.5083700605007123,1.6796989715829251,-8.279323037439767,63.15250978310547,24650
96,7.003684152317762,1.7325975387815298,0.9718981586369151,0.009822016512960505,22558648.964805484,0.02802384294862119,4.673703214076144,1.7905959135404137,-0.6679912985010279,0.8540852387800754,-8.279323037439767,63.16822379414886,25610
97,7.00705094456138,3.6562781251223275,0.2561547761453381,0.004868078283317378,52179028.54085009,0.028023195242355282,0.7356642023362014,2.0423247489952727,-0.3297793103273309,1.556178868880557,-8.279323037439767,63.169753195807985,25155
98,7.00727689353268,1.5612187121400345,0.877649582396659,0.004493052251690977,168699420.67321336,0.028023173077762104,4.2033822730479,2.0668629992222805,-0.25263612733071317,1.7986493609628533,-8.279323037439767,63.185374777987,21396
99,7.005977077995896,2.604130336343457,0.44059712411412755,0.004601029591673656,48855444.99973939,0.028023385318391318,3.2115475784414924,2.0092853662425156,-0.41368036151440235,1.176365194872691,-8.279323037439767,63.193443334383645,25721
100,7.005604983513956,2.6717286994891842,0.8069609048853541,0.004299788681076989,100761886.37189756,0.02802289550141598,6.113559909266328,2.2737182344577165,-0.39107135478419963,1.0031136644070755,-8.279323037439767,63.194123835039186,26052
101,7.00835987873326,2.418555100617084,0.7310588387641078,0.0010197354311606201,18612467.360887915,0.02802324277000505,0.8132851572607924,1.9214573246405158,-0.5279854385408542,1.194255667702032,-8.279323037439767,63.21174892788507,18373
102,7.004152517690453,2.09176690102205,0.6975770846056736,0.008504542570573224,135327127.40574014,0.028023932975469554,4.075463966347936,1.8201865739401006,-0.761506408021313,2.8349414929507386,-8.279323037439767,63.21525641335972,20081
103,7.006448981932788,4.601814024854764,0.9955370443026016,0.005960598038610811,67670432.75809002,0.02802317214969962,0.40359351351107886,2.0990140976838587,-0.44556643430737464,2.6764444242782255,-8.279323037439767,63.21718748759648,25102
104,7.004924648636641,2.564979189938977,0.4184857499323833,0.006739140904368082,146901285.71572852,0.028023537794452717,0.9717084861105616,1.9879452958166468,-0.49592982499019667,1.7982895002411778,-8.279323037439767,63.22675570347585,23221
105,7.006386968954254,4.987151886901154,0.3709433736759682,0.00560635730964266,40095133.776147254,0.028022940097080215,0.11107725985195938,2.2330829009991304,-0.2851288069578278,1.7179505358487692,-8.279323037439767,63.25596999930154,24802
106,7.005621806261313,2.525924855453456,0.6934384198082029,0.0025262383630228805,134499940.39858812,0.028022942257227002,5.984779254945016,2.2884321711769107,-0.3820784968932096,0.48142662638054423,-8.279323037439767,63.30204766349568,24989
107,7.0001737863685065,4.7424999859409525,0.43520674894979233,0.004722218363996526,142519028.6693206,0.02802345414621137,0.7814732928173158,2.1950608399845413,-0.5853209153542607,2.2652816580623836,-8.279323037439767,63.30841586966006,24175
108,7.006397339497585,1.8908849742648186,0.7951756046344043,0.007372887624269274,10933344.146429583,0.028022725292393174,4.899657548543695,2.247536319641777,-0.34987381356871206,0.04188857901986576,-8.279323037439767,63.314075333242876,24739
109,7.001156840362778,2.5427656820259115,0.3562778780057776,0.007804976345876609,95926386.54993807,0.02802314246269077,2.4059320158497286,2.2982211700675537,-0.47133616730328454,0.5034778198281153,-8.279323037439767,63.31479987602076,26037
110,7.006285750273551,3.5539979863866473,0.9269236837246086,0.003808662120474155,72756650.89936952,0.028023937789000853,1.4954867594004542,1.7694859224789254,-0.7792462502767887,0.9997673132321551,-8.279323037439767,63.33611327113176,25889
