,Mc,q,cosinc,e0,D,f0,phi_coal,lam,beta,psi,logP,logL,it
0,29.40908211313827,3.001048995256729,-0.19878287837607805,0.007439513387851182,29967076.811861873,0.005858217037366539,2.8342151584011486,5.618683956932503,0.9727421834718455,1.4012324907605018,-8.279323037439768,93.13597705179546,10500
1,29.245418105301567,2.8011321782020593,-0.4953851246288127,0.0034118960374662425,71099189.82137133,0.005858270655498795,4.0869848082422155,5.905196674227613,1.0161004441208963,1.780777593706545,-8.279323037439768,94.82477637664093,10187
2,29.074482595563374,2.805487187472128,-0.8323250566258326,0.0020595709782217173,112574807.11498062,0.005858628239459657,2.5974298948480947,5.685558425436387,0.7931383289405984,2.7377513341587836,-8.279323037439768,94.9531201263016,11361
3,29.186355413655086,1.735393801161302,-0.6221559293897028,0.005025351159078602,143555031.30284226,0.005858422353679588,1.8426616775119498,5.390473608485831,1.2010745050272924,1.2128200288782185,-8.279323037439768,95.7219737521211,12308
4,29.324857795660453,1.015497029557611,-0.9957992528947635,0.0019596730043527195,19718311.048169285,0.0058581147486176524,2.9232957444569645,5.5692899651611185,1.195777117811323,2.1315046007288485,-8.279323037439768,95.90864421383307,12993
5,29.274212627670224,1.880579345240426,-0.3753167087859636,0.002557555703219118,198030724.21481028,0.005858550647071871,3.286235952460514,5.496475590748518,0.9188521510094998,2.3172945995404204,-8.279323037439768,95.99457735559362,9608
6,29.17755031334696,4.73538869387891,-0.6598138219631466,0.00852326930564419,152970161.80106592,0.005858625815771329,1.276303967443447,5.5383291595691535,0.739015185696482,0.12674242072152886,-8.279323037439768,96.28509342733992,8266
7,29.314491818296343,1.9324897029644794,-0.8080786577070738,0.007494859616186294,170337578.79576838,0.005858420015268453,2.7058681263441713,6.011537230692699,1.045836790079819,1.407020831226387,-8.279323037439768,96.42136985279163,12965
8,29.361448846617552,1.6923268142244605,-0.6264701030370219,0.004133233776992077,124209548.40032923,0.005858353571517722,4.222941840948167,5.828938545830956,1.2134798498551254,0.5733221241648159,-8.279323037439768,96.53148941118603,12936
9,29.19313529456836,1.6327465109769659,-0.6052393462909672,0.002527861094512157,104617438.64083256,0.005858502808037366,2.8364551794083153,5.391865702223319,0.6290406028960583,0.9601812402223135,-8.279323037439768,96.77898806097319,12680
10,29.24971126468798,3.6033426355540175,-0.23707977814430803,0.007354356090844722,161024194.3980082,0.005858382076662214,6.052139591582755,5.788773480956058,1.0594857730673535,0.7673119255785267,-8.279323037439768,96.78630785514538,11768
11,29.16873147330864,2.1206967797906726,-0.9103924169894095,0.00598104715743227,30084289.936851025,0.005858572355432656,1.8370344355261996,5.768059843850383,1.2686444507610912,1.4970847227125001,-8.279323037439768,96.79860301266825,12286
12,29.250605493715238,2.0814409916082983,-0.6036016906672373,0.00831950972606331,162838225.1252524,0.005858296402785812,0.6669206844183027,5.666902059696518,1.237049981853777,2.4007931465560257,-8.279323037439768,96.8126943658583,13492
13,29.297989490151558,1.115792096751736,-0.3493503872649034,0.005084594126351859,146909130.93612275,0.00585818738344723,6.101794500868538,5.792645333771863,0.9204861810998198,3.1080640706510403,-8.279323037439768,96.87187582983172,12972
14,29.321292866618034,4.076530840468389,-0.30472240962798197,0.00558952237239913,130325326.3122483,0.0058583639823462106,1.2280924406394467,5.946851061932734,1.2652398494873236,1.7118045849264332,-8.279323037439768,96.9722210126728,11055
15,29.379097352909323,4.850908735767613,-0.9076746091540685,0.00934317582621105,80932799.5632908,0.00585831575880162,1.7214596974511318,5.624680286433024,0.9973135235701087,2.7544113682450577,-8.279323037439768,96.99634846166293,10308
16,29.3610911583048,3.1460271340214896,-0.8007472330712763,0.009337413806569515,102369789.04541002,0.0058583341113756715,3.488977001062564,5.745318434032088,1.347907342491784,0.2899334286517341,-8.279323037439768,97.09351692218627,13467
17,29.186435502366287,1.2359295710203688,-0.9566673544867366,0.002936576201002709,109015661.9593815,0.005858406168036815,0.19449773515568625,5.575814933323288,1.12781356668861,3.013427865471882,-8.279323037439768,97.33959274172369,12347
18,29.45796833044886,2.105564597602971,-0.5609312453706805,0.0006422600562659593,69372854.03241858,0.005858087005720874,5.287109293557423,5.407841670308786,1.2886424649177477,2.408746575147341,-8.279323037439768,97.4430694280253,12878
19,29.300822839299162,1.107195531695065,-0.9356142321645742,0.0004204245993192357,164392012.68035597,0.005858253012714722,3.4592517668063385,5.614099604338175,0.5766767743820465,2.7172990494355074,-8.279323037439768,97.61402573704923,12873
20,29.386481655785346,2.4597055190655226,-0.9824786101075865,0.007600780162467888,184637598.33362418,0.005858221141499466,0.7825312338898356,5.812651297259492,0.9888984108761104,2.848067920636196,-8.279323037439768,97.70683557353807,11790
21,29.204813926993847,3.369781089896261,-0.8790656406980586,0.004619288129723973,186601492.1285044,0.005858416760062565,3.916094110160037,5.349306996200872,0.7214037191056797,1.7496488866473696,-8.279323037439768,97.82804577717859,12097
22,29.27060828800516,2.5261240201480057,-0.8134987565529377,0.005998694796691438,141480484.95211348,0.005858537477013716,1.7771999899663689,5.432603441666558,1.1471389665277623,2.39496382401404,-8.279323037439768,97.83223345287885,10222
23,29.243408111951176,2.1197853013778563,-0.6991599331207293,0.009666419537037951,58721378.85502028,0.005858591177671787,5.4524166992460135,5.767408891969721,1.050115429987624,1.1544074741757404,-8.279323037439768,97.85284198090979,12865
24,29.319720614736834,2.7658288753375864,-0.9279090394240345,0.005766198867965191,113470550.26908875,0.005858309511434961,2.7572235570353363,6.069229105217311,1.1522715640182826,1.9999334255750787,-8.279323037439768,97.87900263627796,12531
25,29.317544496121467,4.1661670837839715,-0.17029716594762484,0.004203692797832562,84600588.46201107,0.005858309099888787,4.110354887082295,5.557839929146558,0.9433730415279212,0.6614444392696355,-8.279323037439768,98.02766896355187,8458
26,29.199610956031407,1.3687042702269054,-0.2854385394634511,0.003905339191907647,32232122.044056922,0.005858446263120556,6.008279886364779,5.440819674949266,0.9037113056084572,2.978246097127983,-8.279323037439768,98.05443063849195,13640
27,29.225301696129826,2.2539172894338444,-0.5152824685864259,0.0076214330263585876,11080376.810668513,0.005858479580441824,5.2901615459808,5.603882219509364,0.6442433960586831,1.2138852734382928,-8.279323037439768,98.11455978029025,11322
